Distance: 11.80
Distance: 11.80
Distance: 11.22
Distance: 11.22
Distance: 10.74
Distance: 10.74
Distance: 11.76
Distance: 11.76
Distance: 11.88
Distance: 11.88
Distance: 11.12
Distance: 11.12
Distance: 12.89
Distance: 12.89
Distance: 12.72
Distance: 12.72
Distance: 12.41
Distance: 12.41
Distance: 12.29
Distance: 12.29
Distance: 13.60
Distance: 13.60
Distance: 14.81
Distance: 14.81
Distance: 16.03
Distance: 16.03
Distance: 19.02
Distance: 19.02
Distance: 22.58
Distance: 22.58
Distance: 18.12
Distance: 18.12
Distance: 17.05
Distance: 17.05
Distance: 15.93
Distance: 15.93
Distance: 16.81
Distance: 16.81
Distance: 16.34
Distance: 16.34
Distance: 16.05
Distance: 16.05
Distance: 15.22
Distance: 15.22
Distance: 16.29
Distance: 16.29
Distance: 7.23
Distance: 7.23
Distance: 16.40
Distance: 16.40
Distance: 15.37
Distance: 15.37
Distance: 15.39
Distance: 15.39
Distance: 13.96
Distance: 13.96
Distance: 14.55
Distance: 14.55
Distance: 14.50
Distance: 14.50
Distance: 14.57
Distance: 14.57
Distance: 15.03
Distance: 15.03
Distance: 15.73
Distance: 15.73
Distance: 15.15
Distance: 15.15
Distance: 14.69
Distance: 14.69
Distance: 14.81
Distance: 14.81
Distance: 14.74
Distance: 14.74
Distance: 14.67
Distance: 14.67
Distance: 14.67
Distance: 14.67
Distance: 14.72
Distance: 14.72
Distance: 15.03
Distance: 15.03
Distance: 16.34
Distance: 16.34
Distance: 16.40
Distance: 16.40
Distance: 16.05
Distance: 16.05
Distance: 16.17
Distance: 16.17
Distance: 16.29
Distance: 16.29
Distance: 16.40
Distance: 16.40
Distance: 15.57
Distance: 15.57
Distance: 15.20
Distance: 15.20
Distance: 15.33
Distance: 15.33
Distance: 15.33
Distance: 15.33
Distance: 15.50
Distance: 15.50
Distance: 15.57
Distance: 15.57
Distance: 16.05
Distance: 16.05
Distance: 16.29
Distance: 16.29
Distance: 16.64
Distance: 16.64
Distance: 16.40
Distance: 16.40
Distance: 16.76
Distance: 16.76
Distance: 16.23
Distance: 16.23
Distance: 15.62
Distance: 15.62
Distance: 16.10
Distance: 16.10
Distance: 15.69
Distance: 15.69
Distance: 15.45
Distance: 15.45
Distance: 15.86
Distance: 15.86
Distance: 15.93
Distance: 15.93
Distance: 16.93
Distance: 16.93
Distance: 18.07
Distance: 18.07
Distance: 20.03
Distance: 20.03
Distance: 22.24
Distance: 22.24
Distance: 25.26
Distance: 25.26
Distance: 27.30
Distance: 27.30
Distance: 28.02
Distance: 28.02
Distance: 27.78
Distance: 27.78
Distance: 26.18
Distance: 26.18
Distance: 24.73
Distance: 24.73
Distance: 23.31
Distance: 23.31
Distance: 22.71
Distance: 22.71
Distance: 20.57
Distance: 20.57
Distance: 19.31
Distance: 19.31
Distance: 17.95
Distance: 17.95
Distance: 18.02
Distance: 18.02
Distance: 17.41
Distance: 17.41
Distance: 17.53
Distance: 17.53
Distance: 17.60
Distance: 17.60
Distance: 16.88
Distance: 16.88
Distance: 16.81
Distance: 16.81
Distance: 16.64
Distance: 16.64
Distance: 16.57
Distance: 16.57
Distance: 16.52
Distance: 16.52
Distance: 16.86
Distance: 16.86
Distance: 17.70
Distance: 17.70
Distance: 18.79
Distance: 18.79
Distance: 17.60
Distance: 17.60
Distance: 16.40
Distance: 16.40
Distance: 17.24
Distance: 17.24
Distance: 17.36
Distance: 17.36
Distance: 16.40
Distance: 16.40
Distance: 15.22
Distance: 15.22
Distance: 14.98
Distance: 14.98
Distance: 14.43
Distance: 14.43
Distance: 14.48
Distance: 14.48
Distance: 14.57
Distance: 14.57
Distance: 14.55
Distance: 14.55
Distance: 15.10
Distance: 15.10
Distance: 14.43
Distance: 14.43
Distance: 14.33
Distance: 14.33
Distance: 14.55
Distance: 14.55
Distance: 14.03
Distance: 14.03
Distance: 15.33
Distance: 15.33
Distance: 15.50
Distance: 15.50
Distance: 15.81
Distance: 15.81
Distance: 16.59
Distance: 16.59
Distance: 16.23
Distance: 16.23
Distance: 15.56
Distance: 15.56
Distance: 15.57
Distance: 15.57
Distance: 15.69
Distance: 15.69
Distance: 15.93
Distance: 15.93
Distance: 14.72
Distance: 14.72
Distance: 15.05
Distance: 15.05
Distance: 14.18
Distance: 14.18
Distance: 14.54
Distance: 14.54
Distance: 13.91
Distance: 13.91
Distance: 13.91
Distance: 13.91
Distance: 14.33
Distance: 14.33
Distance: 14.74
Distance: 14.74
Distance: 14.91
Distance: 14.91
Distance: 14.74
Distance: 14.74
Distance: 14.31
Distance: 14.31
Distance: 14.37
Distance: 14.37
Distance: 14.62
Distance: 14.62
Distance: 14.14
Distance: 14.14
Distance: 14.21
Distance: 14.21
Distance: 14.74
Distance: 14.74
Distance: 14.38
Distance: 14.38
Distance: 14.62
Distance: 14.62
Distance: 15.03
Distance: 15.03
Distance: 15.81
Distance: 15.81
Distance: 15.45
Distance: 15.45
Distance: 15.39
Distance: 15.39
Distance: 15.39
Distance: 15.39
Distance: 15.62
Distance: 15.62
Distance: 15.86
Distance: 15.86
Distance: 15.64
Distance: 15.64
Distance: 15.74
Distance: 15.74
Distance: 15.88
Distance: 15.88
Distance: 15.57
Distance: 15.57
Distance: 15.62
Distance: 15.62
Distance: 15.57
Distance: 15.57
Distance: 15.03
Distance: 15.03
Distance: 15.44
Distance: 15.44
Distance: 15.05
Distance: 15.05
Distance: 15.45
Distance: 15.45
Distance: 16.12
Distance: 16.12
Distance: 16.71
Distance: 16.71
Distance: 16.17
Distance: 16.17
Distance: 17.48
Distance: 17.48
Distance: 16.40
Distance: 16.40
Distance: 16.00
Distance: 16.00
Distance: 16.05
Distance: 16.05
Distance: 15.62
Distance: 15.62
Distance: 15.79
Distance: 15.79
Distance: 16.29
Distance: 16.29
Distance: 16.47
Distance: 16.47
Distance: 15.98
Distance: 15.98
Distance: 19.26
Distance: 19.26
Distance: 16.64
Distance: 16.64
Distance: 16.64
Distance: 16.64
Distance: 15.81
Distance: 15.81
Distance: 15.91
Distance: 15.91
Distance: 17.77
Distance: 17.77
Distance: 15.50
Distance: 15.50
Distance: 14.86
Distance: 14.86
Distance: 14.74
Distance: 14.74
Distance: 15.67
Distance: 15.67
Distance: 15.98
Distance: 15.98
Distance: 34.27
Distance: 34.27
Distance: 33.32
Distance: 33.32
Distance: 35.58
Distance: 35.58
Distance: 18.96
Distance: 18.96
Distance: 16.05
Distance: 16.05
Distance: 16.05
Distance: 16.05
Distance: 16.05
Distance: 16.05
Distance: 14.38
Distance: 14.38
Distance: 13.43
Distance: 13.43
Distance: 12.84
Distance: 12.84
Distance: 12.78
Distance: 12.78
Distance: 12.72
Distance: 12.72
Distance: 12.72
Distance: 12.72
Distance: 12.67
Distance: 12.67
Distance: 11.82
Distance: 11.82
Distance: 12.12
Distance: 12.12
Distance: 12.12
Distance: 12.12
Distance: 12.55
Distance: 12.55
Distance: 12.53
Distance: 12.53
Distance: 12.48
Distance: 12.48
Distance: 13.38
Distance: 13.38
Distance: 17.24
Distance: 17.24
Distance: 14.50
Distance: 14.50
Distance: 16.17
Distance: 16.17
Distance: 14.14
Distance: 14.14
Distance: 13.72
Distance: 13.72
Distance: 13.24
Distance: 13.24
Distance: 14.50
Distance: 14.50
Distance: 14.91
Distance: 14.91
Distance: 14.50
Distance: 14.50
Distance: 13.74
Distance: 13.74
Distance: 15.08
Distance: 15.08
Distance: 14.45
Distance: 14.45
Distance: 13.12
Distance: 13.12
Distance: 13.07
Distance: 13.07
Distance: 12.24
Distance: 12.24
Distance: 11.46
Distance: 11.46
Distance: 12.31
Distance: 12.31
Distance: 11.34
Distance: 11.34
Distance: 11.39
Distance: 11.39
Distance: 11.39
Distance: 11.39
Distance: 11.39
Distance: 11.39
Distance: 10.91
Distance: 10.91
Distance: 10.86
Distance: 10.86
Distance: 10.37
Distance: 10.37
Distance: 10.69
Distance: 10.69
Distance: 10.27
Distance: 10.27
Distance: 10.34
Distance: 10.34
Distance: 10.81
Distance: 10.81
Distance: 10.74
Distance: 10.74
Distance: 10.69
Distance: 10.69
Distance: 10.73
Distance: 10.73
Distance: 10.73
Distance: 10.73
Distance: 10.25
Distance: 10.25
Distance: 10.61
Distance: 10.61
Distance: 10.46
Distance: 10.46
Distance: 9.86
Distance: 9.86
Distance: 10.27
Distance: 10.27
Distance: 9.86
Distance: 9.86
Distance: 10.44
Distance: 10.44
Distance: 9.91
Distance: 9.91
Distance: 10.25
Distance: 10.25
Distance: 9.62
Distance: 9.62
Distance: 9.62
Distance: 9.62
Distance: 10.05
Distance: 10.05
Distance: 10.03
Distance: 10.03
Distance: 10.13
Distance: 10.13
Distance: 10.20
Distance: 10.20
Distance: 10.20
Distance: 10.20
Distance: 9.67
Distance: 9.67
Distance: 10.17
Distance: 10.17
Distance: 9.62
Distance: 9.62
Distance: 9.98
Distance: 9.98
Distance: 10.08
Distance: 10.08
Distance: 10.13
Distance: 10.13
Distance: 9.55
Distance: 9.55
Distance: 9.55
Distance: 9.55
Distance: 9.50
Distance: 9.50
Distance: 9.96
Distance: 9.96
Distance: 10.32
Distance: 10.32
Distance: 10.20
Distance: 10.20
Distance: 10.57
Distance: 10.57
Distance: 10.98
Distance: 10.98
Distance: 11.00
Distance: 11.00
Distance: 11.00
Distance: 11.00
Distance: 11.00
Distance: 11.00
Distance: 11.83
Distance: 11.83
Distance: 12.65
Distance: 12.65
Distance: 12.94
Distance: 12.94
Distance: 11.17
Distance: 11.17
Distance: 11.17
Distance: 11.17
Distance: 11.46
Distance: 11.46
Distance: 11.41
Distance: 11.41
Distance: 12.24
Distance: 12.24
Distance: 12.17
Distance: 12.17
Distance: 10.93
Distance: 10.93
Distance: 11.58
Distance: 11.58
Distance: 11.99
Distance: 11.99
Distance: 11.56
Distance: 11.56
Distance: 12.10
Distance: 12.10
Distance: 12.58
Distance: 12.58
Distance: 11.75
Distance: 11.75
Distance: 11.75
Distance: 11.75
Distance: 12.22
Distance: 12.22
Distance: 12.22
Distance: 12.22
Distance: 12.17
Distance: 12.17
Distance: 12.17
Distance: 12.17
Distance: 12.10
Distance: 12.10
Distance: 11.51
Distance: 11.51
Distance: 11.99
Distance: 11.99
Distance: 11.58
Distance: 11.58
Distance: 11.56
Distance: 11.56
Distance: 11.93
Distance: 11.93
Distance: 11.83
Distance: 11.83
Distance: 11.29
Distance: 11.29
Distance: 11.65
Distance: 11.65
Distance: 11.10
Distance: 11.10
Distance: 11.10
Distance: 11.10
Distance: 11.46
Distance: 11.46
Distance: 11.36
Distance: 11.36
Distance: 11.34
Distance: 11.34
Distance: 11.34
Distance: 11.34
Distance: 11.29
Distance: 11.29
Distance: 11.29
Distance: 11.29
Distance: 11.34
Distance: 11.34
Distance: 11.34
Distance: 11.34
Distance: 11.46
Distance: 11.46
Distance: 11.39
Distance: 11.39
Distance: 11.44
Distance: 11.44
Distance: 11.10
Distance: 11.10
Distance: 11.10
Distance: 11.10
Distance: 11.51
Distance: 11.51
Distance: 11.53
Distance: 11.53
Distance: 11.70
Distance: 11.70
Distance: 11.22
Distance: 11.22
Distance: 11.10
Distance: 11.10
Distance: 10.93
Distance: 10.93
Distance: 10.81
Distance: 10.81
Distance: 11.22
Distance: 11.22
Distance: 11.70
Distance: 11.70
Distance: 13.36
Distance: 13.36
Distance: 13.38
Distance: 13.38
Distance: 12.60
Distance: 12.60
Distance: 12.17
Distance: 12.17
Distance: 12.17
Distance: 12.17
Distance: 11.70
Distance: 11.70
Distance: 10.88
Distance: 10.88
Distance: 11.34
Distance: 11.34
Distance: 11.41
Distance: 11.41
Distance: 11.46
Distance: 11.46
Distance: 10.63
Distance: 10.63
Distance: 10.73
Distance: 10.73
Distance: 10.68
Distance: 10.68
Distance: 10.98
Distance: 10.98
Distance: 10.91
Distance: 10.91
Distance: 10.39
Distance: 10.39
Distance: 10.86
Distance: 10.86
Distance: 10.40
Distance: 10.40
Distance: 10.76
Distance: 10.76
Distance: 11.05
Distance: 11.05
Distance: 11.05
Distance: 11.05
Distance: 10.46
Distance: 10.46
Distance: 11.17
Distance: 11.17
Distance: 10.32
Distance: 10.32
Distance: 10.68
Distance: 10.68
Distance: 9.84
Distance: 9.84
Distance: 10.15
Distance: 10.15
Distance: 10.15
Distance: 10.15
Distance: 9.67
Distance: 9.67
Distance: 9.67
Distance: 9.67
Distance: 10.20
Distance: 10.20
Distance: 10.20
Distance: 10.20
Distance: 10.51
Distance: 10.51
Distance: 11.76
Distance: 11.76
Distance: 9.86
Distance: 9.86
Distance: 9.10
Distance: 9.10
Distance: 8.67
Distance: 8.67
Distance: 8.77
Distance: 8.77
Distance: 9.25
Distance: 9.25
Distance: 8.74
Distance: 8.74
Distance: 8.25
Distance: 8.25
Distance: 7.41
Distance: 7.41
Distance: 7.72
Distance: 7.72
Distance: 7.24
Distance: 7.24
Distance: 6.87
Distance: 6.87
Distance: 6.77
Distance: 6.77
Distance: 6.89
Distance: 6.89
Distance: 7.40
Distance: 7.40
Distance: 8.31
Distance: 8.31
Distance: 8.36
Distance: 8.36
Distance: 8.94
Distance: 8.94
Distance: 8.89
Distance: 8.89
Distance: 7.91
Distance: 7.91
Distance: 7.00
Distance: 7.00
Distance: 6.63
Distance: 6.63
Distance: 6.94
Distance: 6.94
Distance: 7.58
Distance: 7.58
Distance: 7.70
Distance: 7.70
Distance: 8.96
Distance: 8.96
Distance: 10.46
Distance: 10.46
Distance: 10.10
Distance: 10.10
Distance: 12.17
Distance: 12.17
Distance: 10.81
Distance: 10.81
Distance: 10.01
Distance: 10.01
Distance: 11.27
Distance: 11.27
Distance: 24.55
Distance: 24.55
Distance: 11.12
Distance: 11.12
Distance: 10.34
Distance: 10.34
Distance: 11.65
Distance: 11.65
Distance: 12.41
Distance: 12.41
Distance: 11.22
Distance: 11.22
Distance: 11.24
Distance: 11.24
Distance: 11.95
Distance: 11.95
Distance: 10.64
Distance: 10.64
Distance: 10.22
Distance: 10.22
Distance: 10.73
Distance: 10.73
Distance: 11.27
Distance: 11.27
Distance: 11.27
Distance: 11.27
Distance: 12.58
Distance: 12.58
Distance: 14.74
Distance: 14.74
Distance: 12.24
Distance: 12.24
Distance: 11.15
Distance: 11.15
Distance: 10.80
Distance: 10.80
Distance: 11.63
Distance: 11.63
Distance: 11.51
Distance: 11.51
Distance: 12.27
Distance: 12.27
Distance: 10.91
Distance: 10.91
Distance: 10.22
Distance: 10.22
Distance: 10.22
Distance: 10.22
Distance: 11.12
Distance: 11.12
Distance: 12.95
Distance: 12.95
Distance: 14.14
Distance: 14.14
Distance: 16.81
Distance: 16.81
Distance: 17.70
Distance: 17.70
Distance: 20.98
Distance: 20.98
Distance: 25.64
Distance: 25.64
Distance: 27.73
Distance: 27.73
Distance: 29.38
Distance: 29.38
Distance: 31.54
Distance: 31.54
Distance: 31.88
Distance: 31.88
Distance: 31.40
Distance: 31.40
Distance: 30.57
Distance: 30.57
Distance: 30.21
Distance: 30.21
Distance: 30.50
Distance: 30.50
Distance: 27.59
Distance: 27.59
Distance: 27.95
Distance: 27.95
Distance: 28.07
Distance: 28.07
Distance: 26.95
Distance: 26.95
Distance: 24.28
Distance: 24.28
Distance: 21.76
Distance: 21.76
Distance: 19.50
Distance: 19.50
Distance: 16.93
Distance: 16.93
Distance: 14.43
Distance: 14.43
Distance: 12.36
Distance: 12.36
Distance: 3.96
Distance: 3.96
Distance: 7.58
Distance: 7.58
Distance: 6.53
Distance: 6.53
Distance: 7.28
Distance: 7.28
Distance: 6.22
Distance: 6.22
Distance: 5.17
Distance: 5.17
Distance: 4.49
Distance: 4.49
Distance: 280.52
Distance: 280.52
Distance: 185.91
Distance: 185.91
Distance: 168.22
Distance: 168.22
Distance: 183.97
Distance: 183.97
Distance: 109.12
Distance: 109.12
Distance: 142.65
Distance: 142.65
Distance: 225.35
Distance: 225.35
Distance: 202.49
Distance: 202.49
Distance: 119.83
Distance: 119.83
Distance: 183.70
Distance: 183.70
Distance: 2.77
Distance: 2.77
Distance: 340.75
Distance: 340.75
Distance: 156.47
Distance: 156.47
Distance: 176.22
Distance: 176.22
Distance: 197.05
Distance: 197.05
Distance: 122.89
Distance: 122.89
Distance: 164.53
Distance: 164.53
Distance: 197.00
Distance: 197.00
Distance: 143.26
Distance: 143.26
Distance: 189.64
Distance: 189.64
Distance: 197.00
Distance: 197.00
Distance: 150.28
Distance: 150.28
Distance: 176.07
Distance: 176.07
Distance: 170.70
Distance: 170.70
Distance: 156.09
Distance: 156.09
Distance: 197.10
Distance: 197.10
Distance: 243.25
Distance: 243.25
Distance: 142.95
Distance: 142.95
Distance: 196.42
Distance: 196.42
Distance: 182.73
Distance: 182.73
Distance: 149.92
Distance: 149.92
Distance: 169.34
Distance: 169.34
Distance: 163.32
Distance: 163.32
Distance: 130.15
Distance: 130.15
Distance: 182.65
Distance: 182.65
Distance: 196.84
Distance: 196.84
Distance: 190.37
Distance: 190.37
Distance: 156.37
Distance: 156.37
Distance: 182.99
Distance: 182.99
Distance: 190.30
Distance: 190.30
Distance: 204.58
Distance: 204.58
Distance: 176.90
Distance: 176.90
Distance: 230.86
Distance: 230.86
Distance: 136.90
Distance: 136.90
Distance: 170.58
Distance: 170.58
Distance: 224.03
Distance: 224.03
Distance: 117.06
Distance: 117.06
Distance: 183.43
Distance: 183.43
Distance: 150.33
Distance: 150.33
Distance: 170.70
Distance: 170.70
Distance: 183.87
Distance: 183.87
Distance: 224.55
Distance: 224.55
Distance: 116.99
Distance: 116.99
Distance: 183.53
Distance: 183.53
Distance: 123.95
Distance: 123.95
Distance: 209.88
Distance: 209.88
Distance: 137.17
Distance: 137.17
Distance: 169.64
Distance: 169.64
Distance: 224.26
Distance: 224.26
Distance: 150.33
Distance: 150.33
Distance: 153.14
Distance: 153.14
Distance: 5.02
Distance: 5.02
Distance: 3.37
Distance: 3.37
Distance: 3.06
Distance: 3.06
Distance: 1.82
Distance: 1.82
Distance: 2.77
Distance: 2.77
Distance: 50.69
Distance: 50.69
Distance: 2.77
Distance: 2.77
Distance: 2.11
Distance: 2.11
Distance: 4.49
Distance: 4.49
